"content_id","id","parent_category_name","category_name","uuid","content_title","content","language_type","enabled","status","department","iot_product_category","brands","is_smart_product","content_code","pub_plat","pub_language","pub_area"
451,1883,APP FAQ,Connection,c8fa72efa6f04dcbbe129b6fecf388ab,Come trovare il codice QR,"<p>La&nbsp;posizione&nbsp;del&nbsp;codice&nbsp;QR&nbsp;può&nbsp;variare&nbsp;a&nbsp;seconda&nbsp;dei&nbsp;dispositivi.&nbsp;Si&nbsp;prega&nbsp;di&nbsp;scansionare&nbsp;il&nbsp;codice&nbsp;QR&nbsp;contrassegnato&nbsp;da&nbsp;""Smart&nbsp;Product""&nbsp;per&nbsp;aggiungere&nbsp;prodotti&nbsp;intelligenti.</p><p>Alcuni&nbsp;prodotti&nbsp;che&nbsp;sono&nbsp;stati&nbsp;rilasciati&nbsp;da&nbsp;molto&nbsp;tempo&nbsp;potrebbero&nbsp;avere&nbsp;stili&nbsp;diversi&nbsp;di&nbsp;codice&nbsp;QR,&nbsp;si&nbsp;prega&nbsp;di&nbsp;fare&nbsp;riferimento&nbsp;al&nbsp;manuale&nbsp;per&nbsp;confermare&nbsp;la&nbsp;posizione&nbsp;del&nbsp;codice&nbsp;QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",it,1,2,,,,,,html;mjapp,it,ALL
451,1884,APP FAQ,Connection,de9a6a3e6b4242f7bafd2af49a92794a,QRコードの探し方法,"<p>異なる設備のQRコード位置が異なりますので、「スマートプロダクト」表示のあるQRコードをスキャンしてスマート製品を追加してください。&nbsp;</p><p>発表時期が古い製品のQRコード仕様に違いがある場合もありますので、説明書を参照にQRコードの位置をご確認ください。&nbsp;</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",ja,1,2,,,,,,html;mjapp,ja,ALL
451,1885,APP FAQ,Connection,"627edc287a674f8e9a58ae3ce6b3208a",QR코드를 어떻게 찾을까요?,"<p>QR코드의&nbsp;위치는&nbsp;장치에&nbsp;따라&nbsp;다를&nbsp;수&nbsp;있습니다.스마트&nbsp;제품이라고&nbsp;표시된&nbsp;QR코드를&nbsp;스캔하여&nbsp;스마트&nbsp;제품을&nbsp;추가하세요.</p><p>출시된지&nbsp;오래된&nbsp;일부&nbsp;제품은&nbsp;서로&nbsp;QR코드&nbsp;양식이&nbsp;다를&nbsp;수&nbsp;있으니&nbsp;매뉴얼을&nbsp;참고하여&nbsp;QR코드의&nbsp;위치를&nbsp;확인하세요.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",ko,1,2,,,,,,html;mjapp,ko,ALL
451,1886,APP FAQ,Connection,"0b7a19775dcd4e57b403ea0b44291c5e",Как найти QR-код,"<p>Расположение&nbsp;QR-кода&nbsp;может&nbsp;отличаться&nbsp;на&nbsp;разных&nbsp;устройствах.&nbsp;Пожалуйста,&nbsp;отсканируйте&nbsp;QR-код&nbsp;с&nbsp;пометкой&nbsp;«Умный&nbsp;продукт»,&nbsp;чтобы&nbsp;добавить&nbsp;умные&nbsp;продукты.</p><p>Некоторые&nbsp;продукции,&nbsp;которые&nbsp;были&nbsp;выпущены&nbsp;в&nbsp;течение&nbsp;длительного&nbsp;времени,&nbsp;могут&nbsp;иметь&nbsp;разные&nbsp;стили&nbsp;QR-кода.&nbsp;Пожалуйста,&nbsp;обратитесь&nbsp;к&nbsp;руководству,&nbsp;чтобы&nbsp;подтвердить&nbsp;расположение&nbsp;QR-кода.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/528b6138bcb54baf977b712416483b23.png"" alt="""" data-href="""" style=""""/></p>",ru,1,2,,,,,,html;mjapp,ru,ALL
451,1887,APP FAQ,Connection,"9b58674c583e4b8d9b6a7afbd432a543",Jak zlokalizować kod QR,"<p>Lokalizacja&nbsp;kodu&nbsp;QR&nbsp;może&nbsp;być&nbsp;różna&nbsp;dla&nbsp;różnych&nbsp;urządzeń.&nbsp;Aby&nbsp;dodać&nbsp;inteligentne&nbsp;produkty,&nbsp;zeskanuj&nbsp;kod&nbsp;QR&nbsp;oznaczony&nbsp;jako&nbsp;""&nbsp;Inteligentny&nbsp;produkt"".</p><p>Niektóre&nbsp;produkty,&nbsp;które&nbsp;zostały&nbsp;wydane&nbsp;dawno&nbsp;temu,&nbsp;mogą&nbsp;mieć&nbsp;różne&nbsp;style&nbsp;kodu&nbsp;QR,&nbsp;zapoznaj&nbsp;się&nbsp;z&nbsp;instrukcją,&nbsp;aby&nbsp;potwierdzić&nbsp;lokalizację&nbsp;kodu&nbsp;QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",pl,1,2,,,,,,html;mjapp,pl,ALL
451,1888,APP FAQ,Connection,c98b668b9527475a82c25c7027dab111,Sådan finder du QR-koden,"<p>Placeringen&nbsp;af&nbsp;QR-koden&nbsp;kan&nbsp;variere&nbsp;fra&nbsp;forskellige&nbsp;enheder.&nbsp;Scan&nbsp;QR-koden&nbsp;mærket&nbsp;""Smart&nbsp;produkt""&nbsp;for&nbsp;at&nbsp;tilføje&nbsp;smarte&nbsp;produkter.</p><p>Nogle&nbsp;produkter,&nbsp;der&nbsp;har&nbsp;været&nbsp;udgivet&nbsp;i&nbsp;lang&nbsp;tid,&nbsp;kan&nbsp;have&nbsp;forskellige&nbsp;QR-kodestile.&nbsp;Se&nbsp;venligstbrugervejledningen&nbsp;for&nbsp;at&nbsp;bekræfte&nbsp;placeringen&nbsp;af&nbsp;QR-koden.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",da,1,2,,,,,,html;mjapp,da,ALL
451,1889,APP FAQ,Connection,"267b44bdcf884001a1da834576d9d8cc",Як знайти QR-код,"<p>Розташування&nbsp;QR-коду&nbsp;може&nbsp;відрізнятися&nbsp;на&nbsp;різних&nbsp;пристроях.&nbsp;Будь&nbsp;ласка,&nbsp;відскануйте&nbsp;QR-код&nbsp;із&nbsp;позначкою&nbsp;«Розумний&nbsp;продукт»,&nbsp;щоб&nbsp;додати&nbsp;розумні&nbsp;продукти.</p><p>Деякі&nbsp;продукти,&nbsp;які&nbsp;випускалися&nbsp;протягом&nbsp;тривалого&nbsp;часу,&nbsp;можуть&nbsp;мати&nbsp;різні&nbsp;стилі&nbsp;QR-коду.&nbsp;Будь&nbsp;ласка,&nbsp;зверніться&nbsp;до&nbsp;посібника,&nbsp;щоб&nbsp;підтвердити&nbsp;розташування&nbsp;QR-коду.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/bf880f50fc924f2ca633e60efcec3af0.png"" alt="""" data-href="""" style=""""/></p>",uk,1,2,,,,,,html;mjapp,uk,ALL
451,1890,APP FAQ,Connection,"9511c831c391464a807be8a5feab0633",QR kodu nasıl bulunur,"<p>QR&nbsp;kodunun&nbsp;konumu&nbsp;farklı&nbsp;cihazlardan&nbsp;farklı&nbsp;olabilir.&nbsp;Akıllı&nbsp;ürünler&nbsp;eklemek&nbsp;için&nbsp;lütfen&nbsp;""Akıllı&nbsp;Ürün""&nbsp;yazan&nbsp;QR&nbsp;kodunu&nbsp;tarayın.</p><p>Uzun&nbsp;süredir&nbsp;piyasaya&nbsp;sürülen&nbsp;bazı&nbsp;ürünler&nbsp;farklı&nbsp;QR&nbsp;kod&nbsp;stillerine&nbsp;sahip&nbsp;olabilir,&nbsp;QR&nbsp;kodunun&nbsp;yerini&nbsp;doğrulamak&nbsp;için&nbsp;lütfen&nbsp;kılavuza&nbsp;bakın.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",tr,1,2,,,,,,html;mjapp,tr,ALL
451,1891,APP FAQ,Connection,"9b6a1249ac15494388ff94869d600cb0",Cum să găsiți codul QR pentru a adăuga dispozitiv,"<p>Locația&nbsp;codului&nbsp;QR&nbsp;poate&nbsp;diferi&nbsp;la&nbsp;diferite&nbsp;dispozitive.&nbsp;Vă&nbsp;rog&nbsp;să&nbsp;scanați&nbsp;codul&nbsp;QR&nbsp;marcat&nbsp;„Produs&nbsp;inteligent”&nbsp;ca&nbsp;să&nbsp;adăugați&nbsp;produse&nbsp;inteligente.</p><p>Unele&nbsp;produse&nbsp;care&nbsp;au&nbsp;fost&nbsp;lansate&nbsp;de&nbsp;mult&nbsp;timp&nbsp;pot&nbsp;avea&nbsp;coduri&nbsp;QR&nbsp;de&nbsp;stiluri&nbsp;diferite,&nbsp;vă&nbsp;rog&nbsp;să&nbsp;consultați&nbsp;manualul&nbsp;ca&nbsp;să&nbsp;confirmați&nbsp;locația&nbsp;codului&nbsp;QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",ro,1,2,,,,,,html;mjapp,ro,ALL
451,1892,APP FAQ,Connection,cfe6eb9927dd4e30a671d5fc2cb29903,كيف أجد الكود الثنائي,"<p>قد&nbsp;تختلف&nbsp;مواضع&nbsp;حفظ&nbsp;الأكواد&nbsp;الثنائية&nbsp;باختلاف&nbsp;الأجهزة.&nbsp;الرجاء&nbsp;مسح&nbsp;الكود&nbsp;الثنائي&nbsp;ذي&nbsp;علامة&nbsp;""\المنتوج&nbsp;الذكي""\،&nbsp;لإضافة&nbsp;المنتوج&nbsp;الذكي.<br></p><p>قد&nbsp;تحمل&nbsp;بعض&nbsp;المنتجات&nbsp;التي&nbsp;تم&nbsp;إصدارها&nbsp;قبل&nbsp;فترة&nbsp;طويلة&nbsp;صيغات&nbsp;مختلفةً.&nbsp;الرجاء&nbsp;تحديد&nbsp;موضع&nbsp;الكود&nbsp;الثنائي&nbsp;وفق&nbsp;التعليمات&nbsp;الواردة&nbsp;في&nbsp;الكتيب.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",ar,1,2,,,,,,html;mjapp,ar,ALL
451,1893,APP FAQ,Connection,"57010781ff184de8abd2c133c8c2fe57",Jak najít QR kód,"<p>Umístění&nbsp;QR&nbsp;kódu&nbsp;se&nbsp;může&nbsp;u&nbsp;různých&nbsp;zařízení&nbsp;lišit.&nbsp;Chcete-li&nbsp;přidat&nbsp;chytré&nbsp;produkty,&nbsp;naskenujte&nbsp;QR&nbsp;kód&nbsp;označený&nbsp;jako&nbsp;„Smart&nbsp;Product“&nbsp;(Chytrý&nbsp;produkt).</p><p>Některé&nbsp;produkty,&nbsp;které&nbsp;byly&nbsp;vydány&nbsp;před&nbsp;delší&nbsp;dobou,&nbsp;mohou&nbsp;mít&nbsp;různé&nbsp;styly&nbsp;QR&nbsp;kódu,&nbsp;umístění&nbsp;QR&nbsp;kódu&nbsp;si&nbsp;ověřte&nbsp;v&nbsp;příručce.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",cs,1,2,,,,,,html;mjapp,cs,ALL
451,1894,APP FAQ,Connection,b246c3e92d274e47af359d306f8312e1,Cara menemukan kode QR,"<p>Lokasi&nbsp;kode&nbsp;QR&nbsp;dapat&nbsp;bervariasi&nbsp;tergantung&nbsp;pada&nbsp;perangkat&nbsp;yang&nbsp;berbeda.&nbsp;Harap&nbsp;pindai&nbsp;kode&nbsp;QR&nbsp;yang&nbsp;ditandai&nbsp;""Produk&nbsp;Smart""&nbsp;untuk&nbsp;tambahkan&nbsp;produk&nbsp;smart.</p><p>Beberapa&nbsp;produk&nbsp;yang&nbsp;telah&nbsp;dirilis&nbsp;dalam&nbsp;waktu&nbsp;lama&nbsp;mungkin&nbsp;memiliki&nbsp;gaya&nbsp;kode&nbsp;QR&nbsp;yang&nbsp;berbeda,&nbsp;harap&nbsp;lihat&nbsp;panduan&nbsp;untuk&nbsp;mengonfirmasi&nbsp;lokasi&nbsp;kode&nbsp;QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",id,1,2,,,,,,html;mjapp,id,ALL
451,1895,APP FAQ,Connection,"8dfa77024521488db7509ab4b1814287",כיצד למצוא את קוד ה-QR,"<p>המיקום&nbsp;של&nbsp;קוד&nbsp;ה-QR&nbsp;עשוי&nbsp;להיות&nbsp;שונה&nbsp;ממכשירים&nbsp;שונים.&nbsp;אנא&nbsp;סרוק&nbsp;את&nbsp;קוד&nbsp;ה-QR&nbsp;המסומן&nbsp;כ-""\מוצר&nbsp;חכם""\&nbsp;כדי&nbsp;להוסיף&nbsp;מוצרים&nbsp;חכמים.<br></p><p>לחלק&nbsp;מהמוצרים&nbsp;ששוחררו&nbsp;במשך&nbsp;זמן&nbsp;רב&nbsp;עשויים&nbsp;להיות&nbsp;קודי&nbsp;QR&nbsp;שונים,&nbsp;אנא&nbsp;עיין&nbsp;במדריך&nbsp;כדי&nbsp;לאשר&nbsp;את&nbsp;מיקום&nbsp;קוד&nbsp;ה-QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",he,1,2,,,,,,html;mjapp,he,ALL
451,1896,APP FAQ,Connection,"213a84ea7e594af9827ec294d52a6953",Hogyan találja meg a QR-kódot?,"<p>A&nbsp;QR-kód&nbsp;helye&nbsp;különböző&nbsp;eszközökön&nbsp;eltérő&nbsp;lehet.&nbsp;Kérjük,&nbsp;az&nbsp;intelligens&nbsp;termékek&nbsp;hozzáadásához&nbsp;szkennelje&nbsp;be&nbsp;az&nbsp;""Intelligens&nbsp;termék""&nbsp;feliratú&nbsp;QR-kódot.</p><p>Egyes&nbsp;termékek,&nbsp;amelyek&nbsp;már&nbsp;régóta&nbsp;megjelentek,&nbsp;eltérő&nbsp;QR-kód&nbsp;stílusúak&nbsp;lehetnek,&nbsp;a&nbsp;QR-kód&nbsp;helyének&nbsp;megerősítéséhez&nbsp;kérjük,&nbsp;olvassa&nbsp;el&nbsp;a&nbsp;kézikönyvet.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/c187cc917ada4e62b8add72d2b7aef0b.png"" alt="""" data-href="""" style=""""/></p>",hu,1,2,,,,,,html;mjapp,hu,ALL
451,1897,APP FAQ,Connection,"5d0ddc8702cb4d7d9c9a391346450380",Hogyan találja meg a QR-kódot,"<p>A&nbsp;QR-kód&nbsp;helye&nbsp;különböző&nbsp;eszközökön&nbsp;eltérő&nbsp;lehet.&nbsp;Kérjük,&nbsp;az&nbsp;intelligens&nbsp;termékek&nbsp;hozzáadásához&nbsp;szkennelje&nbsp;be&nbsp;az&nbsp;\""Intelligens&nbsp;termék\""&nbsp;feliratú&nbsp;QR-kódot.</p><p>Egyes&nbsp;termékek,&nbsp;amelyek&nbsp;már&nbsp;régóta&nbsp;megjelentek,&nbsp;eltérő&nbsp;QR-kód&nbsp;stílusúak&nbsp;lehetnek,&nbsp;kérjük,&nbsp;olvassa&nbsp;el&nbsp;a&nbsp;kézikönyvet&nbsp;a&nbsp;QR-kód&nbsp;helyének&nbsp;megerősítéséhez.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",ms,1,2,,,,,,html;mjapp,ms,ALL
451,1898,APP FAQ,Connection,"63969cad2d93432dbba721461df27a65",როგორ მოვძებნოთ QR კოდი,"<p>QR&nbsp;კოდის&nbsp;მდებარეობა&nbsp;შეიძლება&nbsp;განსხვავდებოდეს&nbsp;სხვადასხვა&nbsp;მოწყობილობებისგან.&nbsp;ჭკვიანი&nbsp;პროდუქტების&nbsp;დასამატებლად&nbsp;გთხოვთ,&nbsp;დაასკანიროთ&nbsp;QR&nbsp;კოდი&nbsp;მონიშნული&nbsp;„ჭკვიანი&nbsp;პროდუქტი“.</p><p>ზოგიერთ&nbsp;პროდუქტს,&nbsp;რომელიც&nbsp;დიდი&nbsp;ხნის&nbsp;განმავლობაში&nbsp;იყო&nbsp;გამოშვებული,&nbsp;შეიძლება&nbsp;ჰქონდეს&nbsp;QR&nbsp;კოდის&nbsp;განსხვავებული&nbsp;სტილი,&nbsp;გთხოვთ,&nbsp;გაეცნოთ&nbsp;სახელმძღვანელოს&nbsp;QR&nbsp;კოდის&nbsp;ადგილმდებარეობის&nbsp;დასადასტურებლად.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",ka,1,2,,,,,,html;mjapp,ka,ALL
451,1899,APP FAQ,Connection,"3b62ff86d0684e32a2e5bea04dd4b9e2",如何找到新增裝置的二維碼,"<p>不同機器的新增裝置二維碼位置可能不同，請掃描帶\「智慧產品\」標識的二維碼用來新增智慧產品。</p><p>有些釋出時間比較長的產品可能二維碼樣式有所不同，請參考說明書確認二維碼位置。</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",zh-TW,1,2,,,,,,html;mjapp,zh-TW,ALL
451,1900,APP FAQ,Connection,c4874e542d444612a2c8871f6955d1d7,QR-кодты қалай табуға болады,"<p>QR-кодтың&nbsp;орналасуы&nbsp;әр&nbsp;түрлі&nbsp;құрылғыларда&nbsp;өзгеше&nbsp;болуы&nbsp;мүмкін.&nbsp;Ақылды&nbsp;өнімдерді&nbsp;қосу&nbsp;үшін&nbsp;""Smart&nbsp;Product""&nbsp;деп&nbsp;белгіленген&nbsp;QR-кодты&nbsp;сканерлеңіз.</p><p>Ұзақ&nbsp;уақыт&nbsp;бұрын&nbsp;шығарылған&nbsp;кейбір&nbsp;өнімдерде&nbsp;QR-кодтың&nbsp;әртүрлі&nbsp;стильдері&nbsp;болуы&nbsp;мүмкін,&nbsp;QR-кодтың&nbsp;орналасқан&nbsp;жерін&nbsp;растау&nbsp;үшін&nbsp;нұсқаулықты&nbsp;қараңыз.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",kk,1,2,,,,,,html;mjapp,kk,ALL
451,1901,APP FAQ,Connection,"9044053544244a3ea26880b5a5c28b05",Τρόπος εύρεσης του κωδικού QR,"<p>Η&nbsp;τοποθεσία&nbsp;του&nbsp;κωδικού&nbsp;QR&nbsp;μπορεί&nbsp;να&nbsp;διαφέρει&nbsp;σε&nbsp;διαφορετικές&nbsp;συσκευές.Σαρώστε&nbsp;τον&nbsp;κωδικό&nbsp;QR&nbsp;με&nbsp;τη&nbsp;σήμανση&nbsp;""Έξυπνο&nbsp;προϊόν""&nbsp;για&nbsp;να&nbsp;προσθέσετε&nbsp;έξυπνα&nbsp;προϊόντα.</p><p>Μερικά&nbsp;προϊόντα&nbsp;που&nbsp;έχουν&nbsp;κυκλοφορήσει&nbsp;για&nbsp;μεγάλο&nbsp;χρονικό&nbsp;διάστημα&nbsp;μπορεί&nbsp;να&nbsp;έχουν&nbsp;διαφορετικά&nbsp;στυλ&nbsp;κωδικών,&nbsp;ανατρέξτε&nbsp;στο&nbsp;εγχειρίδιο&nbsp;για&nbsp;να&nbsp;επιβεβαιώσετε&nbsp;την&nbsp;τοποθεσία&nbsp;του&nbsp;κωδικού&nbsp;QR.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",el,1,2,,,,,,html;mjapp,el,ALL
451,1902,APP FAQ,Connection,"8ba5c38af6ad49908c049de245a6f179",Како да го пронајдете QR-кодот за врската на уредот？,"<p>Локацијата&nbsp;на&nbsp;QR-кодот&nbsp;може&nbsp;да&nbsp;се&nbsp;разликува&nbsp;помеѓу&nbsp;уредите.&nbsp;Скенирајте&nbsp;го&nbsp;QR-кодот&nbsp;означен&nbsp;како&nbsp;""Паметен&nbsp;производ""&nbsp;за&nbsp;да&nbsp;додадете&nbsp;паметни&nbsp;производи.</p><p>Некои&nbsp;производи&nbsp;кои&nbsp;се&nbsp;продаваат&nbsp;долго&nbsp;време&nbsp;може&nbsp;да&nbsp;имаат&nbsp;различни&nbsp;стилови&nbsp;на&nbsp;QR&nbsp;код,&nbsp;ве&nbsp;молиме&nbsp;погледнете&nbsp;го&nbsp;прирачникот&nbsp;за&nbsp;да&nbsp;ја&nbsp;потврдите&nbsp;локацијата&nbsp;на&nbsp;QR&nbsp;кодот.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",mk,1,2,,,,,,html;mjapp,mk,ALL
451,1903,APP FAQ,Connection,"571e74ff47cd4ab480ff402da584ef46",Hur man hittar QR-koden för enhetsanslutning？,"<p>Placeringen&nbsp;av&nbsp;QR-koden&nbsp;kan&nbsp;skilja&nbsp;sig&nbsp;från&nbsp;olika&nbsp;enheter.&nbsp;Skanna&nbsp;QR-koden&nbsp;märkt&nbsp;""Smart&nbsp;produkt""&nbsp;för&nbsp;att&nbsp;lägga&nbsp;till&nbsp;smarta&nbsp;produkter.</p><p>Vissa&nbsp;produkter&nbsp;som&nbsp;har&nbsp;släppt&nbsp;under&nbsp;en&nbsp;lång&nbsp;tid&nbsp;kan&nbsp;ha&nbsp;olika&nbsp;QR-kod&nbsp;stilar,&nbsp;se&nbsp;bruksanvisningen&nbsp;för&nbsp;att&nbsp;bekräfta&nbsp;platsen&nbsp;för&nbsp;QR-koden.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",sv,1,2,,,,,,html;mjapp,sv,ALL
451,1904,APP FAQ,Connection,c9a4e0f6e64f49bebcf0524d4953c7a2,Kako najti kodo QR?,"<p>Lokacija&nbsp;kode&nbsp;QR&nbsp;se&nbsp;lahko&nbsp;razlikuje&nbsp;od&nbsp;različnih&nbsp;naprav.&nbsp;Za&nbsp;dodajanje&nbsp;pametnih&nbsp;izdelkov&nbsp;skenirajte&nbsp;kodo&nbsp;QR&nbsp;z&nbsp;oznako&nbsp;»Pametni&nbsp;Izdelek«.<br></p><p>Nekateri&nbsp;izdelki,&nbsp;ki&nbsp;so&nbsp;bili&nbsp;izdani&nbsp;dlje&nbsp;časa,&nbsp;imajo&nbsp;lahko&nbsp;različne&nbsp;sloge&nbsp;kode&nbsp;QR.&nbsp;Za&nbsp;potrditev&nbsp;lokacije&nbsp;kode&nbsp;QR&nbsp;glejte&nbsp;priročnik.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",sl,1,2,,,,,,html;mjapp,sl,ALL
451,1905,APP FAQ,Connection,"61d5260478d0450aac1b243bddf0e84c",Kako pronaći QR kod?,"<p>Lokacija&nbsp;QR&nbsp;koda&nbsp;može&nbsp;se&nbsp;razlikovati&nbsp;od&nbsp;različitih&nbsp;uređaja.&nbsp;Skenirajte&nbsp;QR&nbsp;kod&nbsp;s&nbsp;oznakom&nbsp;„Pametni&nbsp;Proizvod“&nbsp;za&nbsp;dodavanje&nbsp;pametnih&nbsp;proizvoda.<br></p><p>Neki&nbsp;proizvodi&nbsp;koji&nbsp;su&nbsp;već&nbsp;izdani&nbsp;dulje&nbsp;vrijeme&nbsp;mogu&nbsp;imati&nbsp;različite&nbsp;stilove&nbsp;QR&nbsp;koda,&nbsp;pogledajte&nbsp;priručnik&nbsp;kako&nbsp;biste&nbsp;potvrdili&nbsp;mjesto&nbsp;QR&nbsp;koda.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p>",hr,1,2,,,,,,html;mjapp,hr,ALL
451,1906,APP FAQ,Connection,"636d4cc54c554d1f96fa8032498a17b8",Ako nájsť QR kód?,"<p>Umiestnenie&nbsp;QR&nbsp;kódu&nbsp;sa&nbsp;môže&nbsp;v&nbsp;rôznych&nbsp;zariadeniach&nbsp;líšiť.&nbsp;Ak&nbsp;chcete&nbsp;pridať&nbsp;inteligentné&nbsp;produkty,&nbsp;naskenujte&nbsp;QR&nbsp;kód&nbsp;označený&nbsp;ako&nbsp;„Inteligentný&nbsp;Produkt“.<br></p><p>Niektoré&nbsp;produkty,&nbsp;ktoré&nbsp;boli&nbsp;vydané&nbsp;už&nbsp;dávnejšie,&nbsp;môžu&nbsp;mať&nbsp;odlišné&nbsp;štýly&nbsp;QR&nbsp;kódu,&nbsp;pozrite&nbsp;si&nbsp;návod&nbsp;na&nbsp;použitie&nbsp;a&nbsp;overte&nbsp;si&nbsp;umiestnenie&nbsp;QR&nbsp;kódu.</p><p><img src=""https://s3.us-west-2.amazonaws.com/midea-idcp/idcp/2023/8/17/7d568dfa32d34e12b96b36f60c18cbbd.png"" alt="""" data-href="""" style=""""/></p><p><br></p>",sk,1,2,,,,,,html;mjapp,sk,ALL
452,1907,,Product FAQ,"2bc464502e7b4dc4a08d911c11f23a78",Washer has odor,<p>1.&nbsp;Periodically&nbsp;run&nbsp;a&nbsp;Tub&nbsp;Clean&nbsp;cycle&nbsp;to&nbsp;clean&nbsp;the&nbsp;tub.&nbsp;<br></p><p>2.&nbsp;Use&nbsp;a&nbsp;high-efﬁciency&nbsp;detergent&nbsp;to&nbsp;reduce&nbsp;over-sudsing.&nbsp;Excessive&nbsp;suds&nbsp;collect&nbsp;in&nbsp;nooks&nbsp;and&nbsp;crannies&nbsp;and&nbsp;cause&nbsp;odor.&nbsp;<br></p><p>3.&nbsp;Dry&nbsp;the&nbsp;interior&nbsp;of&nbsp;your&nbsp;washer&nbsp;after&nbsp;the&nbsp;total&nbsp;cycle&nbsp;has&nbsp;ﬁnished.<br></p><p><br></p>,en,1,2,LAD,DA,Midea,1,,html;mjapp,en,ALL
